year,month,rank_ILR_1,nstocks,ret_vw
1984,11,8,356,0.3517
1984,11,9,105,-1.0615
1984,12,1,303,2.4420
1984,12,2,752,2.8946
1984,12,3,687,-0.8543
1984,12,4,654,1.7458
1984,12,5,694,1.0749
1984,12,6,343,1.5741
1984,12,7,309,3.8354
1984,12,8,318,3.2250
1984,12,9,393,0.7695
1985,1,1,174,11.6906
1985,1,2,813,11.0361
1985,1,3,249,6.1330
1985,1,4,633,10.9275
1985,1,5,681,7.7347
1985,1,6,546,10.7011
1985,1,7,513,10.4173
1985,1,8,579,11.6498
1985,1,9,274,9.2926
1985,2,1,320,4.6762
1985,2,2,266,3.5687
1985,2,3,670,2.1198
1985,2,4,303,-0.1192
1985,2,5,406,2.7068
1985,2,6,434,0.3129
1985,2,7,997,0.3152
1985,2,8,527,0.4276
1985,2,9,541,2.6831
1985,3,1,432,1.7545
1985,3,2,566,-5.3382
1985,3,3,506,-2.7609
1985,3,4,372,-0.6714
1985,3,5,494,0.1827
1985,3,6,595,-0.2982
1985,3,7,979,-0.7345
1985,3,8,321,0.1270
1985,3,9,183,3.8240
1985,4,1,506,-5.2736
1985,4,2,590,-2.4899
1985,4,3,323,-1.8130
1985,4,4,565,-2.7164
1985,4,5,895,-1.0830
1985,4,6,274,-0.4019
1985,4,7,687,0.1472
1985,4,8,205,-1.6583
1985,4,9,403,-1.6296
1985,5,1,258,1.5764
1985,5,2,655,6.1678
1985,5,3,423,7.2579
1985,5,4,446,7.1495
1985,5,5,663,4.1757
1985,5,6,373,7.2511
1985,5,7,367,5.1097
1985,5,8,625,7.6039
1985,5,9,646,3.6011
1985,6,1,244,-0.9044
1985,6,2,768,0.4670
1985,6,3,479,1.6433
1985,6,4,762,3.7399
1985,6,5,597,2.6364
1985,6,6,367,0.1509
1985,6,7,413,1.9174
1985,6,8,307,4.2311
1985,6,9,523,1.9346
1985,7,1,307,7.1596
1985,7,2,742,2.7906
1985,7,3,754,0.3215
1985,7,4,301,1.5959
1985,7,5,447,2.9668
1985,7,6,593,2.2225
1985,7,7,762,0.2608
1985,7,8,190,0.7457
1985,7,9,344,-1.1264
1985,8,1,626,0.6972
1985,8,2,683,-0.5403
1985,8,3,669,0.0627
1985,8,4,279,-1.4970
1985,8,5,351,1.1501
1985,8,6,591,-1.8798
1985,8,7,468,-1.7574
1985,8,8,289,-1.5079
1985,8,9,495,-1.8509
1985,9,1,482,-7.0701
1985,9,2,439,-5.1222
1985,9,3,509,-4.5554
1985,9,4,624,-6.0731
1985,9,5,428,-4.2455
1985,9,6,798,-4.8611
1985,9,7,315,-3.6574
1985,9,8,600,-3.6280
1985,9,9,255,-1.8572
1985,10,1,210,-2.4472
1985,10,2,335,1.2245
1985,10,3,875,2.3088
1985,10,4,526,1.4496
1985,10,5,630,2.5289
1985,10,6,555,4.0235
1985,10,7,575,5.8318
1985,10,8,581,2.8208
1985,10,9,171,4.7194
1985,11,1,389,7.7119
1985,11,2,177,7.1955
1985,11,3,284,7.5399
1985,11,4,661,6.5009
1985,11,5,552,8.2967
1985,11,6,617,10.1159
1985,11,7,342,8.2448
1985,11,8,983,5.2476
1985,11,9,468,5.4829
1985,12,1,436,3.2117
1985,12,2,423,3.7122
1985,12,3,361,2.1994
1985,12,4,817,5.5432
1985,12,5,485,5.5669
1985,12,6,620,5.1117
1985,12,7,347,4.1943
1985,12,8,454,4.9862
1985,12,9,543,5.0239
1986,1,1,416,0.7800
1986,1,2,402,3.3231
1986,1,3,315,1.6095
1986,1,4,635,1.1867
1986,1,5,408,2.5451
1986,1,6,951,2.8205
1986,1,7,495,0.0092
1986,1,8,485,2.3900
1986,1,9,384,2.0108
1986,2,1,579,1.6365
1986,2,2,370,6.5120
1986,2,3,620,10.6761
1986,2,4,648,9.4343
1986,2,5,645,9.9547
1986,2,6,417,8.6991
1986,2,7,662,6.4734
1986,2,8,379,8.9664
1986,2,9,165,7.4069
1986,3,1,523,5.4818
1986,3,2,528,2.2897
1986,3,3,711,5.1306
1986,3,4,544,7.1838
1986,3,5,749,5.7418
1986,3,6,440,6.4984
1986,3,7,449,5.3502
1986,3,8,186,8.1632
1986,3,9,368,7.6163
1986,4,1,814,2.4440
1986,4,2,553,0.0567
1986,4,3,632,-1.1036
1986,4,4,373,-0.0574
1986,4,5,496,-2.8215
1986,4,6,423,3.6118
1986,4,7,381,-1.8237
1986,4,8,549,-1.6157
1986,4,9,301,1.1866
1986,5,1,235,3.1116
1986,5,2,350,4.8337
1986,5,3,404,4.2233
1986,5,4,370,4.7532
1986,5,5,843,6.1055
1986,5,6,982,6.2300
1986,5,7,352,4.8784
1986,5,8,644,3.9639
1986,5,9,404,2.8015
1986,6,1,381,1.0850
1986,6,2,746,-4.4370
1986,6,3,292,-4.0286
1986,6,4,451,0.6563
1986,6,5,567,3.4092
1986,6,6,364,-0.7641
1986,6,7,882,1.1566
1986,6,8,429,5.5198
1986,6,9,499,3.6922
1986,7,1,514,-6.1561
1986,7,2,549,-8.1887
1986,7,3,372,-9.7178
1986,7,4,846,-8.4266
1986,7,5,376,-8.1151
1986,7,6,651,-9.2290
1986,7,7,479,-3.6235
1986,7,8,571,-6.2487
1986,7,9,246,-6.7659
1986,8,1,327,5.3522
1986,8,2,656,6.5338
1986,8,3,628,2.3308
1986,8,4,612,6.7579
1986,8,5,542,3.9998
1986,8,6,514,4.6810
1986,8,7,694,11.0843
1986,8,8,272,4.0295
1986,8,9,392,9.0173
1986,9,1,291,-9.3221
1986,9,2,628,-6.9890
1986,9,3,465,-10.8614
1986,9,4,475,-8.9194
1986,9,5,628,-4.9236
1986,9,6,630,-7.7749
1986,9,7,677,-7.4999
