year,month,rank_EPRD,nstocks,ret_vw
2007,5,5,160,4.3885
2007,5,6,163,5.2383
2007,5,7,144,4.6444
2007,5,8,143,5.4830
2007,5,9,131,5.7953
2007,5,10,192,3.4557
2007,6,1,223,-1.3991
2007,6,2,188,-1.9922
2007,6,3,156,-0.9747
2007,6,4,174,0.7233
2007,6,5,160,-2.3046
2007,6,6,161,-1.6411
2007,6,7,144,-0.7066
2007,6,8,140,-2.9521
2007,6,9,131,0.3870
2007,6,10,192,-1.1723
2007,7,1,263,-1.6334
2007,7,2,198,-1.9081
2007,7,3,171,-1.7944
2007,7,4,182,-2.4525
2007,7,5,187,-3.0178
2007,7,6,164,-0.9077
2007,7,7,173,-0.3499
2007,7,8,149,-3.1136
2007,7,9,148,-0.7426
2007,7,10,212,-5.5355
2007,8,1,262,1.8030
2007,8,2,197,3.3972
2007,8,3,171,2.5824
2007,8,4,180,2.3179
2007,8,5,186,1.6237
2007,8,6,163,1.5900
2007,8,7,171,1.5392
2007,8,8,147,-1.7195
2007,8,9,148,0.8819
2007,8,10,212,-0.8134
2007,9,1,258,1.9372
2007,9,2,196,2.7239
2007,9,3,171,5.6466
2007,9,4,180,3.2775
2007,9,5,185,3.5883
2007,9,6,160,2.7345
2007,9,7,171,4.3556
2007,9,8,147,5.1819
2007,9,9,146,5.2547
2007,9,10,211,1.8302
2007,10,1,257,4.9760
2007,10,2,195,6.6761
2007,10,3,169,2.7602
2007,10,4,177,2.3597
2007,10,5,182,1.4035
2007,10,6,160,2.2200
2007,10,7,170,1.5692
2007,10,8,147,3.1456
2007,10,9,146,0.6640
2007,10,10,210,2.4808
2007,11,1,257,-2.3141
2007,11,2,193,-6.2391
2007,11,3,167,-0.7987
2007,11,4,174,-3.7959
2007,11,5,179,-5.2144
2007,11,6,159,-3.6940
2007,11,7,168,-1.8074
2007,11,8,146,-4.8341
2007,11,9,143,-4.3989
2007,11,10,210,-6.1111
2007,12,1,255,-0.2756
2007,12,2,188,0.0046
2007,12,3,167,0.0296
2007,12,4,173,-0.8562
2007,12,5,178,-0.3553
2007,12,6,157,0.7111
2007,12,7,166,2.0033
2007,12,8,144,-0.7967
2007,12,9,141,4.2549
2007,12,10,210,-0.4101
2008,1,1,255,-4.9891
2008,1,2,188,-6.8952
2008,1,3,167,-9.2153
2008,1,4,171,-8.1775
2008,1,5,176,-5.3192
2008,1,6,156,-4.6116
2008,1,7,165,-6.0402
2008,1,8,144,-8.1292
2008,1,9,134,-7.5851
2008,1,10,208,-8.4417
2008,2,1,255,-3.3391
2008,2,2,188,-5.5763
2008,2,3,167,-0.0984
2008,2,4,170,0.9109
2008,2,5,175,-4.3110
2008,2,6,156,1.3652
2008,2,7,163,-0.0269
2008,2,8,143,2.0942
2008,2,9,134,2.2745
2008,2,10,208,-3.1180
2008,3,1,254,4.6471
2008,3,2,188,1.4068
2008,3,3,167,0.8047
2008,3,4,168,-0.5664
2008,3,5,175,3.0988
2008,3,6,155,0.2484
2008,3,7,161,-2.2443
2008,3,8,143,-3.4813
2008,3,9,134,-2.8655
2008,3,10,207,0.2976
2008,4,1,254,5.6758
2008,4,2,187,3.3502
2008,4,3,165,1.7004
2008,4,4,167,3.8406
2008,4,5,173,-1.2693
2008,4,6,155,4.9725
2008,4,7,160,5.4829
2008,4,8,143,7.0142
2008,4,9,133,8.8279
2008,4,10,207,4.9597
2008,5,1,254,1.4609
2008,5,2,186,2.8200
2008,5,3,165,3.6883
2008,5,4,166,4.6003
2008,5,5,171,1.0922
2008,5,6,154,4.8137
2008,5,7,160,0.2613
2008,5,8,141,4.3126
2008,5,9,133,6.0432
2008,5,10,203,2.6716
2008,6,1,254,-7.4893
2008,6,2,185,-5.8079
2008,6,3,163,-6.4577
2008,6,4,164,-7.7212
2008,6,5,170,-9.6635
2008,6,6,154,-7.1616
2008,6,7,158,-4.3205
2008,6,8,141,-4.8536
2008,6,9,130,-4.2114
2008,6,10,199,-6.6584
2008,7,1,265,1.9117
2008,7,2,206,0.7688
2008,7,3,157,1.1559
2008,7,4,189,1.0255
2008,7,5,173,1.5395
2008,7,6,175,-5.0043
2008,7,7,165,-3.8531
2008,7,8,179,-4.8435
2008,7,9,157,-8.6165
2008,7,10,197,-6.4104
2008,8,1,263,3.4886
2008,8,2,206,3.9360
2008,8,3,157,2.3036
2008,8,4,188,3.1394
2008,8,5,173,0.1548
2008,8,6,173,2.2891
2008,8,7,164,0.0577
2008,8,8,177,1.6418
2008,8,9,156,1.0461
2008,8,10,195,0.7839
2008,9,1,262,-7.2350
2008,9,2,205,-6.1195
2008,9,3,157,-7.5431
2008,9,4,188,-9.3815
2008,9,5,171,-10.5848
2008,9,6,169,-11.9296
2008,9,7,163,-6.1840
2008,9,8,177,-13.0098
2008,9,9,155,-11.7166
2008,9,10,195,-16.2179
2008,10,1,262,-12.0894
2008,10,2,202,-14.6786
2008,10,3,156,-14.1102
2008,10,4,188,-11.7510
2008,10,5,171,-20.1011
2008,10,6,167,-17.0874
2008,10,7,163,-12.9537
2008,10,8,177,-21.1159
2008,10,9,154,-21.7146
2008,10,10,194,-27.9722
2008,11,1,261,-4.5321
2008,11,2,202,-5.0011
2008,11,3,154,-3.5838
2008,11,4,185,-8.6644
2008,11,5,169,-9.9752
2008,11,6,166,-5.6668
2008,11,7,162,-1.7782
2008,11,8,176,-8.2843
2008,11,9,153,-3.7011
2008,11,10,190,-17.3424
2008,12,1,261,0.4021
2008,12,2,201,0.3694
2008,12,3,151,3.4236
2008,12,4,184,5.9435
2008,12,5,167,-1.4587
2008,12,6,166,-1.2378
2008,12,7,160,0.9850
2008,12,8,176,5.9716
2008,12,9,152,-0.1212
2008,12,10,189,-0.4653
2009,1,1,261,-7.1194
2009,1,2,195,-7.1009
2009,1,3,151,-6.7433
2009,1,4,183,-7.6508
2009,1,5,167,-10.5951
2009,1,6,165,-6.4728
2009,1,7,159,-3.7788
2009,1,8,175,-0.7479
2009,1,9,151,-4.5257
2009,1,10,188,-8.7102
2009,2,1,260,-4.0248
2009,2,2,195,-9.0078
2009,2,3,151,-8.8384
2009,2,4,182,-9.7191
2009,2,5,167,-16.4270
2009,2,6,164,-10.7530
2009,2,7,158,-9.7305
2009,2,8,173,-10.2592
2009,2,9,150,-13.6822
2009,2,10,188,-13.1045
2009,3,1,260,9.2964
2009,3,2,193,7.9462
2009,3,3,151,7.3671
2009,3,4,179,10.3239
2009,3,5,165,9.1547
2009,3,6,163,6.8371
2009,3,7,158,5.4301
2009,3,8,172,8.9172
2009,3,9,149,8.5052
2009,3,10,185,9.3843
2009,4,1,258,7.0427
2009,4,2,193,9.4681
2009,4,3,151,5.3102
2009,4,4,179,3.5443
2009,4,5,163,13.8880
2009,4,6,163,12.0321
2009,4,7,157,5.5462
2009,4,8,171,10.0174
2009,4,9,149,7.8367
2009,4,10,183,30.4810
2009,5,1,258,2.0214
2009,5,2,191,1.5000
2009,5,3,151,2.8052
2009,5,4,179,6.6128
2009,5,5,163,6.4438
2009,5,6,163,4.2881
2009,5,7,155,2.2604
2009,5,8,171,7.8276
2009,5,9,147,5.9730
2009,5,10,181,7.0190
2009,6,1,258,0.9302
2009,6,2,191,4.2672
2009,6,3,150,3.0011
2009,6,4,178,1.3387
2009,6,5,162,-3.8209
2009,6,6,163,0.3740
2009,6,7,155,1.0305
2009,6,8,169,-1.5843
2009,6,9,147,-2.1225
2009,6,10,178,-1.5607
2009,7,1,267,7.1433
2009,7,2,198,6.3068
2009,7,3,168,5.4684
2009,7,4,180,9.2523
2009,7,5,173,6.4507
2009,7,6,160,7.2452
2009,7,7,187,9.1130
2009,7,8,151,7.4248
2009,7,9,144,10.2621
2009,7,10,191,11.0951
2009,8,1,267,1.9167
2009,8,2,198,1.9238
2009,8,3,167,3.7403
2009,8,4,180,1.6661
2009,8,5,173,2.2930
2009,8,6,159,1.5663
2009,8,7,187,1.2989
2009,8,8,149,2.4047
2009,8,9,143,2.5044
2009,8,10,190,4.1550
2009,9,1,266,4.4995
2009,9,2,198,3.4422
2009,9,3,167,5.1083
2009,9,4,180,1.0119
2009,9,5,172,4.5456
2009,9,6,158,2.1630
2009,9,7,185,2.3354
2009,9,8,148,6.7829
2009,9,9,143,5.4911
2009,9,10,189,9.1598
2009,10,1,266,-0.6911
2009,10,2,197,-0.4609
2009,10,3,166,-1.6474
2009,10,4,179,-3.1486
2009,10,5,172,-1.1088
2009,10,6,156,0.8624
2009,10,7,183,-3.7808
2009,10,8,147,-1.7031
2009,10,9,143,-5.8350
2009,10,10,189,-3.1028
2009,11,1,264,6.1459
2009,11,2,197,4.8940
2009,11,3,166,5.5069
2009,11,4,178,6.8842
2009,11,5,170,6.5583
2009,11,6,156,5.4697
2009,11,7,181,7.1064
2009,11,8,146,5.6924
2009,11,9,141,5.2014
2009,11,10,188,4.7328
2009,12,1,262,2.2219
2009,12,2,195,3.4760
2009,12,3,166,3.3569
2009,12,4,178,2.5861
2009,12,5,169,3.6057
2009,12,6,155,-0.6203
2009,12,7,178,3.5046
2009,12,8,146,-0.1433
2009,12,9,139,9.8647
2009,12,10,188,3.5087
2010,1,1,261,-3.8174
2010,1,2,194,-4.2676
2010,1,3,165,-4.2409
2010,1,4,177,-3.9238
2010,1,5,167,-1.7687
2010,1,6,154,-5.0816
2010,1,7,178,-4.3791
2010,1,8,146,0.6858
2010,1,9,139,-5.4060
2010,1,10,187,-6.8481
2010,2,1,262,3.3784
2010,2,2,194,3.6287
2010,2,3,164,3.8908
2010,2,4,176,2.1736
2010,2,5,167,1.9330
2010,2,6,153,4.3487
2010,2,7,176,2.4056
2010,2,8,144,2.7175
2010,2,9,138,4.6981
2010,2,10,186,5.4020
2010,3,1,262,6.6311
2010,3,2,194,4.0388
2010,3,3,162,7.1671
2010,3,4,175,5.2222
2010,3,5,166,3.2499
2010,3,6,151,4.0230
2010,3,7,175,6.5888
2010,3,8,142,7.1295
2010,3,9,138,6.3735
2010,3,10,183,5.7760
2010,4,1,262,3.5346
2010,4,2,193,2.0758
2010,4,3,162,1.2256
2010,4,4,175,-0.4115
2010,4,5,166,0.3154
2010,4,6,150,1.8593
2010,4,7,173,2.4721
2010,4,8,140,1.5986
2010,4,9,137,2.9928
2010,4,10,182,6.8226
2010,5,1,261,-4.3703
2010,5,2,192,-9.0586
2010,5,3,162,-7.4328
2010,5,4,175,-6.6754
2010,5,5,163,-6.7627
2010,5,6,150,-8.5984
2010,5,7,171,-7.4121
2010,5,8,137,-9.2210
2010,5,9,137,-8.5733
2010,5,10,182,-9.2157
2010,6,1,261,-4.5553
2010,6,2,192,-5.6596
2010,6,3,162,-4.6933
2010,6,4,175,-5.3627
2010,6,5,162,-2.2275
2010,6,6,150,-4.9159
2010,6,7,169,-4.1356
2010,6,8,137,-4.5511
2010,6,9,137,-8.0016
2010,6,10,182,-10.0355
2010,7,1,279,5.1087
2010,7,2,188,6.2140
2010,7,3,202,6.0932
2010,7,4,191,6.4669
2010,7,5,160,6.6434
2010,7,6,161,8.5966
2010,7,7,164,3.8738
2010,7,8,144,6.4875
2010,7,9,156,10.6963
2010,7,10,192,10.3056
2010,8,1,278,-3.2575
2010,8,2,185,-5.0455
2010,8,3,201,-2.9367
2010,8,4,188,-3.6248
2010,8,5,160,-2.7141
2010,8,6,161,-4.4158
2010,8,7,161,-2.2402
2010,8,8,141,-4.2531
2010,8,9,155,-6.1540
2010,8,10,191,-4.5278
2010,9,1,277,10.2645
2010,9,2,183,8.5728
2010,9,3,201,8.5865
2010,9,4,187,11.7057
2010,9,5,160,9.0687
2010,9,6,158,9.7500
2010,9,7,161,9.0829
2010,9,8,140,8.8474
2010,9,9,155,12.1425
2010,9,10,191,11.5659
2010,10,1,275,3.4609
2010,10,2,182,4.5246
2010,10,3,200,3.4746
2010,10,4,187,3.5427
2010,10,5,159,3.6328
2010,10,6,158,3.0694
2010,10,7,161,2.2348
2010,10,8,139,5.9530
2010,10,9,154,3.0753
2010,10,10,191,3.8974
2010,11,1,274,2.3740
2010,11,2,181,-3.0823
2010,11,3,200,0.5247
2010,11,4,186,-0.1199
2010,11,5,158,0.7169
2010,11,6,157,0.8154
2010,11,7,161,-0.7269
2010,11,8,138,4.7324
2010,11,9,153,1.1254
2010,11,10,188,2.2994
2010,12,1,274,4.1036
2010,12,2,179,6.8421
2010,12,3,198,4.3656
2010,12,4,183,5.7486
2010,12,5,157,3.6328
2010,12,6,155,5.8160
2010,12,7,161,4.4214
2010,12,8,138,7.2255
2010,12,9,151,11.0767
2010,12,10,187,12.3425
2011,1,1,273,1.6436
2011,1,2,179,-0.5520
2011,1,3,198,1.5063
2011,1,4,182,1.4375
2011,1,5,156,-0.5529
2011,1,6,154,3.4407
2011,1,7,158,1.4744
2011,1,8,137,7.1883
2011,1,9,151,4.2223
2011,1,10,186,2.3747
2011,2,1,273,2.5397
2011,2,2,179,1.1710
2011,2,3,197,3.9007
2011,2,4,181,5.3082
2011,2,5,152,4.6656
2011,2,6,152,2.3287
2011,2,7,158,3.3085
2011,2,8,136,6.0911
2011,2,9,150,5.1730
2011,2,10,186,5.0084
2011,3,1,273,1.2521
2011,3,2,178,-0.4897
2011,3,3,196,0.3388
2011,3,4,181,-0.0777
2011,3,5,149,0.9649
2011,3,6,151,1.4560
2011,3,7,158,1.1957
2011,3,8,134,1.2742
2011,3,9,149,0.8896
2011,3,10,185,2.1950
2011,4,1,272,3.3888
2011,4,2,177,4.9660
2011,4,3,196,4.7310
2011,4,4,180,2.3804
2011,4,5,147,2.5300
2011,4,6,150,2.6644
2011,4,7,158,2.7352
2011,4,8,134,4.1232
2011,4,9,149,2.2526
2011,4,10,184,0.2819
2011,5,1,272,0.1562
2011,5,2,177,0.2899
2011,5,3,195,-0.6982
2011,5,4,179,0.0864
2011,5,5,146,0.9147
2011,5,6,149,-1.4701
2011,5,7,158,-1.9796
2011,5,8,134,-3.6071
2011,5,9,148,-2.3440
2011,5,10,181,-4.2238
2011,6,1,270,-1.2343
2011,6,2,176,-1.4845
2011,6,3,193,-1.7959
2011,6,4,177,-1.5861
2011,6,5,145,-1.2771
2011,6,6,148,-0.0771
2011,6,7,157,-1.5641
2011,6,8,134,-2.4272
2011,6,9,147,-2.6982
2011,6,10,181,-1.5979
2011,7,1,265,1.0979
2011,7,2,207,-1.9380
2011,7,3,179,-4.5471
2011,7,4,214,-1.8416
2011,7,5,167,-3.2249
2011,7,6,161,-1.9534
2011,7,7,153,-2.9946
2011,7,8,137,-2.7985
2011,7,9,151,-3.0453
2011,7,10,198,-2.7200
2011,8,1,264,-1.7834
2011,8,2,206,-1.6668
2011,8,3,179,-4.4542
2011,8,4,214,-6.4679
2011,8,5,167,-3.6339
2011,8,6,161,-7.6104
2011,8,7,152,-4.6387
2011,8,8,135,-6.5845
2011,8,9,149,-8.0248
2011,8,10,196,-10.7474
2011,9,1,263,-3.7789
2011,9,2,206,-3.8863
2011,9,3,178,-4.6343
2011,9,4,210,-5.8481
2011,9,5,165,-6.0105
2011,9,6,161,-6.6792
2011,9,7,152,-7.5305
2011,9,8,133,-7.1271
2011,9,9,149,-9.9780
2011,9,10,196,-15.0154
2011,10,1,263,8.0964
2011,10,2,206,7.9029
2011,10,3,178,8.7986
2011,10,4,208,11.2924
2011,10,5,165,8.8013
2011,10,6,160,12.9272
2011,10,7,152,10.6324
2011,10,8,132,12.6110
2011,10,9,148,14.1061
2011,10,10,196,17.5669
2011,11,1,262,-0.7343
2011,11,2,206,0.3393
2011,11,3,176,1.0025
2011,11,4,206,-0.7136
2011,11,5,164,0.3049
2011,11,6,159,1.3364
2011,11,7,151,2.7634
2011,11,8,131,2.4708
2011,11,9,147,-2.1486
2011,11,10,195,-0.0770
2011,12,1,262,2.3422
2011,12,2,205,-0.0593
2011,12,3,175,1.2642
2011,12,4,203,-1.5982
2011,12,5,162,1.3257
2011,12,6,158,-0.9011
2011,12,7,151,2.7674
2011,12,8,131,0.2284
2011,12,9,147,1.6386
2011,12,10,195,-0.2334
2012,1,1,260,6.1568
2012,1,2,204,3.5673
2012,1,3,173,2.3475
2012,1,4,203,8.4187
2012,1,5,162,2.0648
2012,1,6,156,5.8653
2012,1,7,150,3.9673
2012,1,8,130,3.7079
2012,1,9,147,4.1123
2012,1,10,195,4.6277
2012,2,1,259,6.0351
2012,2,2,203,3.4965
2012,2,3,172,3.8136
2012,2,4,202,2.1241
2012,2,5,161,2.4654
2012,2,6,156,2.4680
2012,2,7,150,2.4797
2012,2,8,130,3.0266
2012,2,9,147,4.7977
2012,2,10,193,5.7180
2012,3,1,258,5.6945
2012,3,2,203,3.1643
2012,3,3,171,3.0857
2012,3,4,201,3.7974
2012,3,5,161,1.6493
2012,3,6,156,2.4780
2012,3,7,149,1.2386
2012,3,8,130,-0.9607
2012,3,9,144,1.2308
2012,3,10,191,-0.0757
2012,4,1,256,-0.7634
2012,4,2,202,-0.5099
2012,4,3,171,0.6852
2012,4,4,201,0.7643
2012,4,5,159,0.7225
2012,4,6,156,-0.5821
2012,4,7,149,1.6358
2012,4,8,130,-1.3643
2012,4,9,144,-1.9454
2012,4,10,189,-3.0519
2012,5,1,256,-1.0626
2012,5,2,201,-5.9904
2012,5,3,170,-3.2083
2012,5,4,201,-7.1852
2012,5,5,157,-3.8123
2012,5,6,155,-6.6116
2012,5,7,149,-6.0057
2012,5,8,130,-7.4439
2012,5,9,144,-7.7081
2012,5,10,189,-8.6317
2012,6,1,256,2.3625
2012,6,2,201,4.3899
2012,6,3,170,4.7035
2012,6,4,201,3.1169
2012,6,5,157,2.5330
2012,6,6,151,1.3259
2012,6,7,149,4.9438
2012,6,8,129,5.3860
2012,6,9,143,5.9372
2012,6,10,189,4.5506
2012,7,1,253,1.1945
2012,7,2,225,1.1220
2012,7,3,162,1.3061
2012,7,4,205,1.1391
2012,7,5,164,2.0292
2012,7,6,158,1.8753
2012,7,7,148,0.9695
2012,7,8,151,1.8911
2012,7,9,153,1.4946
2012,7,10,181,-1.7324
2012,8,1,252,4.3536
2012,8,2,222,2.6274
2012,8,3,161,0.4357
2012,8,4,203,1.9692
2012,8,5,164,-0.8097
2012,8,6,158,1.7982
2012,8,7,146,1.4118
2012,8,8,151,1.1131
2012,8,9,153,1.5442
2012,8,10,180,4.7538
2012,9,1,252,1.0580
2012,9,2,219,1.4621
2012,9,3,160,2.1289
2012,9,4,200,1.1325
2012,9,5,162,3.4697
2012,9,6,158,1.2764
2012,9,7,145,3.4210
2012,9,8,150,3.3663
2012,9,9,152,4.0737
2012,9,10,180,3.9638
2012,10,1,249,-4.5389
2012,10,2,218,-1.7372
2012,10,3,160,-0.6319
2012,10,4,199,-1.3854
2012,10,5,162,-3.8973
2012,10,6,158,-1.8980
2012,10,7,144,-0.8854
2012,10,8,149,-0.6120
2012,10,9,152,-3.9083
2012,10,10,180,1.2226
2012,11,1,249,1.0515
2012,11,2,217,0.5771
2012,11,3,159,1.1428
2012,11,4,198,2.0786
2012,11,5,161,-0.2049
2012,11,6,155,1.7004
2012,11,7,143,2.2316
2012,11,8,146,-0.8433
2012,11,9,152,0.1769
2012,11,10,178,0.7135
2012,12,1,247,-1.8455
2012,12,2,216,0.1091
2012,12,3,158,-0.7290
2012,12,4,197,0.4969
2012,12,5,161,1.5299
2012,12,6,155,3.1631
2012,12,7,143,1.0205
2012,12,8,145,0.3946
2012,12,9,152,1.8008
2012,12,10,176,3.3117
2013,1,1,246,0.2491
2013,1,2,214,7.1293
2013,1,3,158,6.3802
2013,1,4,197,5.6634
2013,1,5,158,5.7741
2013,1,6,154,6.8589
2013,1,7,142,6.9852
2013,1,8,143,5.7009
2013,1,9,152,7.3493
2013,1,10,176,5.3775
2013,2,1,245,-0.3029
2013,2,2,212,2.1555
2013,2,3,158,2.4532
2013,2,4,196,2.5124
2013,2,5,158,2.1331
2013,2,6,154,1.1521
2013,2,7,142,2.4197
2013,2,8,142,0.0729
2013,2,9,151,1.8024
2013,2,10,175,-0.7350
2013,3,1,244,2.9353
2013,3,2,212,4.4545
2013,3,3,158,5.0505
2013,3,4,196,3.9188
2013,3,5,158,4.9705
2013,3,6,152,4.0070
2013,3,7,141,4.1083
2013,3,8,141,2.0169
2013,3,9,151,2.8566
2013,3,10,175,4.7089
2013,4,1,243,0.9815
2013,4,2,211,4.0880
2013,4,3,157,2.5940
2013,4,4,196,1.7157
2013,4,5,158,-0.0493
2013,4,6,152,1.9098
2013,4,7,141,2.2895
2013,4,8,141,0.6589
2013,4,9,149,0.3418
2013,4,10,175,0.3925
2013,5,1,242,1.8106
2013,5,2,210,0.4893
2013,5,3,157,2.1894
2013,5,4,196,1.7157
2013,5,5,158,0.5258
2013,5,6,152,2.2563
2013,5,7,141,2.4277
2013,5,8,141,3.0648
2013,5,9,146,3.3437
2013,5,10,174,4.2945
2013,6,1,242,-3.1305
2013,6,2,210,0.1038
2013,6,3,156,-0.8554
2013,6,4,192,-0.5561
2013,6,5,157,-1.4178
2013,6,6,151,-1.6333
2013,6,7,141,-1.9655
2013,6,8,141,-1.0465
2013,6,9,145,-2.2623
2013,6,10,174,-3.4929
2013,7,1,250,7.2130
2013,7,2,190,5.7240
2013,7,3,171,2.2324
2013,7,4,178,5.2873
2013,7,5,172,5.9353
2013,7,6,160,6.8342
2013,7,7,150,5.1206
2013,7,8,141,4.4376
2013,7,9,151,6.2258
2013,7,10,162,5.4833
2013,8,1,250,-1.5374
2013,8,2,190,-3.1563
2013,8,3,171,-2.6779
2013,8,4,177,-3.4691
2013,8,5,170,-3.0194
2013,8,6,160,-2.5331
2013,8,7,150,-2.3543
2013,8,8,141,-2.5122
2013,8,9,149,-3.1033
2013,8,10,162,-0.3877
2013,9,1,249,2.3110
2013,9,2,190,3.4495
2013,9,3,171,2.5669
2013,9,4,177,3.5978
2013,9,5,169,3.4162
2013,9,6,158,6.1189
2013,9,7,149,3.6033
2013,9,8,139,3.2738
2013,9,9,148,4.2464
2013,9,10,161,5.7197
2013,10,1,249,4.3024
2013,10,2,189,4.5735
2013,10,3,171,5.6130
2013,10,4,176,1.9736
2013,10,5,168,7.7427
2013,10,6,156,3.6894
2013,10,7,148,2.8136
2013,10,8,138,3.7892
2013,10,9,148,4.1109
2013,10,10,160,5.8950
2013,11,1,249,3.6533
2013,11,2,187,2.7695
2013,11,3,170,3.2985
2013,11,4,176,2.2589
2013,11,5,166,1.3886
2013,11,6,155,3.3702
2013,11,7,147,1.4561
2013,11,8,136,3.6951
2013,11,9,148,4.0311
2013,11,10,160,-0.8152
2013,12,1,248,2.3162
2013,12,2,186,-0.0183
2013,12,3,168,1.5400
2013,12,4,174,2.6063
2013,12,5,166,1.7112
2013,12,6,154,3.4132
2013,12,7,147,3.4275
2013,12,8,135,3.8685
2013,12,9,146,2.4757
2013,12,10,158,2.6951
2014,1,1,248,-4.5553
2014,1,2,186,-2.6058
2014,1,3,166,-4.0585
2014,1,4,174,-2.6220
2014,1,5,165,-2.3685
2014,1,6,151,-4.5293
2014,1,7,146,-2.8117
2014,1,8,135,-3.8852
2014,1,9,144,-3.8888
2014,1,10,158,-5.1352
2014,2,1,248,3.9045
2014,2,2,184,5.0174
2014,2,3,166,4.9844
2014,2,4,173,4.6859
2014,2,5,164,3.8693
2014,2,6,150,5.2085
2014,2,7,145,5.3437
2014,2,8,135,5.7684
2014,2,9,144,5.2420
2014,2,10,158,5.7817
2014,3,1,246,0.9636
2014,3,2,181,-0.1056
2014,3,3,166,1.1953
2014,3,4,172,1.8785
2014,3,5,163,-0.7963
2014,3,6,148,-0.1222
2014,3,7,142,3.1491
2014,3,8,134,0.7901
2014,3,9,140,0.2252
2014,3,10,158,0.3945
2014,4,1,245,2.0860
2014,4,2,181,-0.3472
2014,4,3,165,-0.1734
2014,4,4,172,0.6752
2014,4,5,163,-0.6271
2014,4,6,148,1.0199
2014,4,7,141,1.9960
2014,4,8,134,2.8426
2014,4,9,139,1.9429
2014,4,10,158,2.3308
2014,5,1,245,2.7523
2014,5,2,181,1.6876
2014,5,3,164,1.1771
2014,5,4,172,0.9526
2014,5,5,162,2.8641
2014,5,6,147,1.9418
2014,5,7,141,1.8373
2014,5,8,133,1.5029
2014,5,9,138,1.9551
2014,5,10,158,4.1363
2014,6,1,245,1.2174
2014,6,2,181,1.4479
2014,6,3,164,2.0468
2014,6,4,172,1.8887
2014,6,5,162,1.8297
2014,6,6,146,4.3457
2014,6,7,139,2.8606
2014,6,8,132,2.2750
2014,6,9,137,1.8917
2014,6,10,156,5.6813
2014,7,1,246,-2.1143
2014,7,2,187,-0.3753
2014,7,3,178,-1.4354
2014,7,4,165,-0.9981
2014,7,5,162,-2.7297
2014,7,6,148,-3.1042
2014,7,7,152,-2.9256
2014,7,8,142,-2.6178
2014,7,9,137,-1.6020
2014,7,10,152,-1.6638
2014,8,1,246,3.9605
2014,8,2,187,4.5299
2014,8,3,178,5.1161
2014,8,4,165,4.9783
2014,8,5,161,5.7167
2014,8,6,147,3.5316
2014,8,7,150,3.1473
2014,8,8,142,4.9035
2014,8,9,136,3.2848
2014,8,10,152,2.0416
2014,9,1,246,-1.0544
2014,9,2,187,-1.1198
2014,9,3,177,-0.3757
2014,9,4,164,-0.5816
2014,9,5,160,-2.5431
2014,9,6,146,-2.0761
2014,9,7,150,-1.7594
2014,9,8,140,-3.0856
2014,9,9,136,-5.6283
2014,9,10,151,-6.4687
2014,10,1,245,3.4772
2014,10,2,187,5.6674
2014,10,3,177,3.4941
2014,10,4,164,1.0496
2014,10,5,159,2.2513
2014,10,6,146,3.2146
2014,10,7,150,2.2307
2014,10,8,138,1.3345
2014,10,9,136,0.7796
2014,10,10,151,-1.7889
2014,11,1,244,5.6947
2014,11,2,187,7.1135
2014,11,3,178,3.9161
2014,11,4,164,1.8161
2014,11,5,157,3.0315
2014,11,6,144,2.5157
2014,11,7,149,1.9386
2014,11,8,138,0.3450
2014,11,9,136,-0.9462
2014,11,10,151,-0.2128
2014,12,1,244,0.5337
2014,12,2,186,-1.2782
2014,12,3,176,-0.6299
2014,12,4,164,-0.3210
2014,12,5,155,-0.5575
2014,12,6,142,-2.0359
2014,12,7,149,0.0166
2014,12,8,137,0.5169
2014,12,9,136,-0.0877
2014,12,10,151,-0.6956
2015,1,1,242,-2.3347
2015,1,2,186,1.3782
2015,1,3,175,-4.7742
2015,1,4,164,-3.0253
2015,1,5,154,-0.0368
2015,1,6,140,-2.1796
2015,1,7,149,0.2900
2015,1,8,137,-2.3112
2015,1,9,136,-4.0898
2015,1,10,150,-6.1463
2015,2,1,240,5.5614
2015,2,2,186,7.3338
2015,2,3,171,6.3707
2015,2,4,164,5.5159
2015,2,5,154,4.8881
2015,2,6,140,4.8813
2015,2,7,146,5.0663
2015,2,8,135,2.3925
2015,2,9,136,7.2059
2015,2,10,149,6.2715
2015,3,1,239,-0.8670
2015,3,2,184,-1.3987
2015,3,3,171,-2.2866
2015,3,4,164,-1.7199
2015,3,5,148,-0.6786
2015,3,6,137,-3.6101
2015,3,7,146,-0.3162
2015,3,8,135,-2.3587
2015,3,9,135,-2.5088
2015,3,10,149,-1.8626
2015,4,1,239,-1.0615
2015,4,2,183,-0.6442
2015,4,3,170,3.2518
2015,4,4,164,-1.2235
2015,4,5,146,1.5076
2015,4,6,137,1.1015
2015,4,7,145,-0.4622
2015,4,8,135,1.5157
2015,4,9,134,4.0180
2015,4,10,149,2.4987
2015,5,1,238,0.5279
2015,5,2,182,2.4244
2015,5,3,170,0.6936
2015,5,4,164,3.0805
2015,5,5,146,0.9624
2015,5,6,137,1.1398
2015,5,7,144,1.1588
2015,5,8,134,0.6718
2015,5,9,134,-1.4386
2015,5,10,149,-1.2285
2015,6,1,238,-1.2581
2015,6,2,181,-2.6809
2015,6,3,170,-1.6077
2015,6,4,164,-3.1377
2015,6,5,146,-1.6485
